 21:16:17.705,15427.58,150833.8
 21:16:17.705,15430.48,150834.31
 21:16:17.706,15445.73,150828.47
 21:16:17.707,15445.59,150815.8
 21:16:17.718,15440.16,150807.55
 21:16:17.718,15442.24,150802.44
 21:16:17.718,15453.88,150798.34
 21:16:17.734,15457.55,150798.36
 21:16:17.734,15448.12,150794.14
 21:16:17.734,15434.93,150771.23
 21:16:17.734,15432.25,150754.67
 21:16:17.748,15445.99,150763.73
 21:16:17.748,15458.49,150785.17
 21:16:17.748,15456.86,150783.83
 21:16:17.748,15456.77,150773.11
 21:16:17.764,15453.86,150769.64
 21:16:17.764,15467.72,150784.33
 21:16:17.765,15468.48,150781.16
 21:16:17.765,15472.08,150765.48
 21:16:17.779,15474.51,150762.78
 21:16:17.779,15482,150782.09
 21:16:17.780,15475.48,150786.22
 21:16:17.796,15475.7,150773.83
 21:16:17.797,15484.01,150773.84
 21:16:17.797,15488.22,150790.08
 21:16:17.797,15479.75,150791.91
 21:16:17.810,15477.58,150775.13
 21:16:17.810,15478.27,150765.13
 21:16:17.810,15478.69,150778.36
 21:16:17.810,15482.72,150785.25
 21:16:17.825,15480.01,150773.06
 21:16:17.825,15483.95,150769.78
 21:16:17.825,15493.69,150788.06
 21:16:17.825,15493.2,150803.13
 21:16:17.838,15481.49,150787.13
 21:16:17.838,15475.54,150767.08
 21:16:17.838,15480.95,150769.27
 21:16:17.858,15480.71,150775.44
 21:16:17.858,15476.17,150775.08
 21:16:17.858,15473.29,150770.38
 21:16:17.883,0,0
 21:16:17.883,15467.67,150739.11
 21:16:17.883,15472.59,150862.45
 21:16:17.883,15484.86,150934.23
 21:16:17.899,15480.62,150940.78
 21:16:17.899,15472.79,150797.89
 21:16:17.899,15470.29,150672.13
 21:16:17.899,15469.93,150622.55
 21:16:17.914,15468.95,150612.44
 21:16:17.914,15461.21,150728.48
 21:16:17.915,15457.79,150852.19
 21:16:17.929,15459.27,150922.91
 21:16:17.930,15458.49,150937.17
 21:16:17.930,15457.68,150801.63
 21:16:17.930,15460.1,150679
 21:16:17.944,15458.44,150632.17
 21:16:17.944,15459.47,150627.5
 21:16:17.944,15453.84,150748.78
 21:16:17.944,15453.57,150864.84
 21:16:17.960,15459.87,150928.31
 21:16:17.961,15462.67,150949.58
 21:16:17.961,15462.62,150811.55
 21:16:17.961,15456.25,150676.09
 21:16:17.974,15458.42,150624.67
 21:16:17.975,15457.97,150617.63
 21:16:17.976,15448.74,150738.13
 21:16:17.988,15446.51,150860.34
 21:16:17.989,15446.89,150925.08
 21:16:17.990,15457.55,150957.22
 21:16:17.991,15462.71,150825.5
 21:16:18.003,15447.76,150679.42
 21:16:18.004,15440.9,150619.03
 21:16:18.004,15448.47,150624.47
 21:16:18.005,15455.56,150759.61
 21:16:18.019,15454.17,150879.88
 21:16:18.020,15457.26,150943.16
 21:16:18.020,15464.46,150970.73
 21:16:18.020,15473.02,150847.22
 21:16:18.032,15467.72,150700.78
 21:16:18.032,15465.37,150632.72
 21:16:18.032,15473.02,150631.06
 21:16:18.048,15473.4,150765.34
 21:16:18.048,15465.93,150875.81
 21:16:18.049,15455.92,150918.86
 21:16:18.049,15451.29,150928.31
 21:16:18.064,15462.33,150799.56
 21:16:18.064,15459.23,150659.92
 21:16:18.064,15464.41,150602.23
 21:16:18.064,15467.14,150601.2
 21:16:18.079,15460.21,150730.69
 21:16:18.079,15462.15,150854.27
 21:16:18.080,15468.5,150911.44
 21:16:18.080,15478.27,150928.52
 21:16:18.093,15488.17,150810.67
 21:16:18.093,15487.88,150679.78
 21:16:18.093,15494.36,150623.34
 21:16:18.094,15473.53,150600.78
 21:16:18.108,15479.25,150746.7
 21:16:18.109,15473.91,150858.33
 21:16:18.109,15469.17,150890
 21:16:18.124,15469.11,150900
 21:16:18.124,15470.07,150780.84
 21:16:18.124,15475.57,150665.5
 21:16:18.124,15472.79,150596.58
 21:16:18.138,15470.04,150576.97
 21:16:18.138,15466.47,150713.98
 21:16:18.138,15471.9,150849.64
 21:16:18.139,15465.22,150888.06
 21:16:18.154,15456.81,150893.63
 21:16:18.155,15458,150770.69
 21:16:18.155,15460.3,150646.81
 21:16:18.156,15467.94,150575.3
 21:16:18.167,15471.88,150555.91
 21:16:18.167,15466.27,150696.97
 21:16:18.167,15464.86,150830.75
 21:16:18.183,15469.82,150885.77
 21:16:18.184,15482.61,150903.84
 21:16:18.184,15464.57,150765.89
 21:16:18.184,15444.85,150628.27
 21:16:18.199,15447.67,150569.03
 21:16:18.200,15443.71,150548.34
 21:16:18.201,15446.04,150689.67
 21:16:18.201,15447.29,150831.59
 21:16:18.214,15451.2,150899.77
 21:16:18.215,15449.39,150899.61
 21:16:18.216,15443.13,150761.08
 21:16:18.218,15439.76,150637.31
 21:16:18.229,15437.77,150581.55
 21:16:18.229,15439.96,150566.28
 21:16:18.229,15442.78,150699.09
 21:16:18.244,15447.96,150834.94
 21:16:18.244,15451.87,150895.58
 21:16:18.244,15445.77,150893.47
 21:16:18.245,15446.58,150757.03
 21:16:18.260,15457.91,150647.25
 21:16:18.260,15459.94,150608.95
 21:16:18.260,15448.39,150599.05
 21:16:18.260,15448.85,150732.69
 21:16:18.273,15459.27,150873.2
 21:16:18.273,15467.81,150950.16
 21:16:18.274,15450.84,150942.53
 21:16:18.274,15437.86,150791.97
 21:16:18.288,15439.6,150669.94
 21:16:18.288,15442.42,150624.02
 21:16:18.288,15450.8,150613.77
 21:16:18.302,15451.04,150732.89
 21:16:18.302,15443.58,150848.75
 21:16:18.303,15450.17,150917.66
 21:16:18.303,15452.57,150933.33
 21:16:18.318,15443,150780.42
 21:16:18.319,15444.09,150653.38
 21:16:18.319,15445.81,150603.23
 21:16:18.319,15449.37,150594.63
 21:16:18.334,15445.86,150717.41
 21:16:18.334,15444.12,150838.94
 21:16:18.335,15450.93,150908.53
 21:16:18.335,15459.87,150927.8
 21:16:18.349,15466.83,150794.97
 21:16:18.350,15460.43,150657.09
 21:16:18.351,15452.16,150595.45
 21:16:18.364,15460.05,150599.14
 21:16:18.364,15460.28,150727.11
 21:16:18.365,15455.99,150843.27
 21:16:18.366,15452.39,150894.3
 21:16:18.380,15454.24,150908.73
 21:16:18.380,15459.49,150765.91
 21:16:18.380,15459.52,150620.98
 21:16:18.381,15453.53,150556.72
 21:16:18.393,15461.3,150566.33
 21:16:18.393,15463.76,150698.05
 21:16:18.394,15454.96,150799.66
 21:16:18.394,15456.81,150851.42
 21:16:18.408,15458.38,150862.63
 21:16:18.409,15456.68,150725.52
 21:16:18.409,15452.59,150583.92
 21:16:18.423,15447.02,150514.78
 21:16:18.423,15447.47,150511.05
 21:16:18.423,15459.43,150666.53
 21:16:18.423,15461.64,150789.98
 21:16:18.439,15463.16,150848.03
 21:16:18.439,15465.37,150873.05
 21:16:18.439,15468.73,150749.84
 21:16:18.439,15467.05,150611.06
 21:16:18.454,15460.83,150544.97
 21:16:18.454,15470.04,150553.05
 21:16:18.454,15475.1,150707.09
 21:16:18.454,15467.92,150821.67
 21:16:18.468,15460.23,150859.31
 21:16:18.468,15458.42,150879.66
 21:16:18.468,15464.63,150765.59
 21:16:18.484,15462.22,150633.63
 21:16:18.485,15461.86,150556.16
 21:16:18.485,15461.39,150543.98
 21:16:18.485,15460.9,150691.91
 21:16:18.499,15462.67,150827.73
 21:16:18.500,15459.38,150869.05
 21:16:18.500,15459.14,150873.59
 21:16:18.501,15466.16,150756.52
 21:16:18.515,15467.76,150632.95
 21:16:18.516,15455.27,150550.27
 21:16:18.516,15449.73,150530.61
 21:16:18.517,15461.89,150687.55
 21:16:18.528,15466.71,150820.3
 21:16:18.528,15463.52,150854.13
 21:16:18.528,15466.09,150857.73
 21:16:18.544,15464.46,150720.58
 21:16:18.544,15464.46,150603.3
 21:16:18.545,15449.64,150516.86
 21:16:18.545,15437.79,150474.59
 21:16:18.558,15457.19,150634.59
 21:16:18.558,15456.54,150769.39
 21:16:18.559,15434.3,150792.44
 21:16:18.559,15439.42,150794.86
 21:16:18.573,15449.32,150681.52
 21:16:18.573,15459.49,150577.84
 21:16:18.574,15456.88,150507.86
 21:16:18.574,15463.45,150480.03
 21:16:18.588,15460.81,150611.03
 21:16:18.588,15458.96,150752.36
 21:16:18.588,15464.52,150806.64
 21:16:18.588,15471.36,150799.64
 21:16:18.604,15459.11,150649.95
 21:16:18.604,15464.01,150551.73
 21:16:18.604,15459.43,150492.19
 21:16:18.618,15459.38,150457.8
 21:16:18.619,15460.32,150584.25
 21:16:18.619,15459.81,150725.88
 21:16:18.619,15453.59,150786.83
 21:16:18.634,15438.93,150758.91
 21:16:18.634,15438.42,150609.48
 21:16:18.635,15453.57,150516.67
 21:16:18.635,15461.35,150486.75
 21:16:18.650,15459.32,150453.08
 21:16:18.651,15456.83,150564.91
 21:16:18.651,15480.62,150731.59
 21:16:18.652,15465.62,150795.61
 21:16:18.663,15449.32,150775.41
 21:16:18.664,15449.01,150624.11
 21:16:18.664,15453.35,150517.72
 21:16:18.679,15454.64,150479.61
 21:16:18.680,15452.45,150455.55
 21:16:18.680,15446.44,150560.03
 21:16:18.680,15445.17,150693.58
 21:16:18.693,15453.97,150785.06
 21:16:18.694,15444.14,150780.58
 21:16:18.694,15436.92,150615.14
 21:16:18.694,15445.97,150491.25
 21:16:18.709,15456.86,150470.03
 21:16:18.709,15458.18,150465.97
 21:16:18.709,15454.04,150559.64
 21:16:18.710,15458.82,150679.27
 21:16:18.723,15470.6,150778.36
 21:16:18.723,15471.47,150799.14
 21:16:18.723,15469.53,150634.39
 21:16:18.738,15467.09,150493.98
 21:16:18.738,15478.54,150464.47
 21:16:18.738,15485.91,150474.78
 21:16:18.738,15474.34,150572.72
 21:16:18.753,15476.5,150676.88
 21:16:18.754,15481.35,150753.53
 21:16:18.754,15480.91,150785.22
 21:16:18.754,15477.04,150630.69
 21:16:18.768,15470.96,150468.92
 21:16:18.769,15476.93,150431.3
 21:16:18.769,15485.2,150455.91
 21:16:18.769,15473.17,150562.69
 21:16:18.784,15459.67,150649.48
 21:16:18.785,15464.05,150713.06
 21:16:18.785,15475.43,150756.91
 21:16:18.799,15468.01,150612.22
 21:16:18.799,15460.03,150445.31
 21:16:18.800,15463.7,150390.27
 21:16:18.800,15463.96,150410.5
 21:16:18.814,15449.99,150534.48
 21:16:18.815,15441.21,150622.03
 21:16:18.815,15449.68,150682.33
 21:16:18.816,15467.32,150737.97
 21:16:18.829,15469.08,150619.11
 21:16:18.830,15479.7,150475.97
 21:16:18.830,15466.33,150394.36
 21:16:18.831,15441.03,150373.91
 21:16:18.844,15450.87,150528.25
 21:16:18.844,15425.97,150613.89
 21:16:18.844,15419.71,150643.48
 21:16:18.858,15437.32,150679.25
 21:16:18.858,15442.17,150578.33
 21:16:18.858,15428.38,150430.25
 21:16:18.859,15430.62,150343.39
 21:16:18.874,15449.32,150355.58
 21:16:18.874,15460.39,150527.77
 21:16:18.875,15444,150630.39
 21:16:18.875,15445.39,150656.75
 21:16:18.889,15440.88,150660.81
 21:16:18.889,15460.54,150568.14
 21:16:18.889,15461.89,150425.94
 21:16:18.889,15445.03,150318.66
 21:16:18.905,15462.51,150330.08
 21:16:18.905,15487.77,150512.7
 21:16:18.905,15472.61,150627.17
 21:16:18.919,15450.6,150635.28
 21:16:18.920,15444.21,150630.66
 21:16:18.920,15459.63,150536.53
 21:16:18.920,15457.15,150423.13
 21:16:18.934,15451.34,150338.72
 21:16:18.935,15452.95,150309.75
 21:16:18.935,15439.74,150447.34
 21:16:18.935,15449.23,150601.48
 21:16:18.950,15441.3,150631.48
 21:16:18.951,15441.25,150619.27
 21:16:18.951,15445.46,150500.55
 21:16:18.952,15446.26,150395.63
 21:16:18.963,15434.5,150319.2
 21:16:18.963,15429.1,150282.34
 21:16:18.964,15443.31,150435.7
 21:16:18.979,15456.83,150599.91
 21:16:18.979,15441.3,150639.98
 21:16:18.980,15440.56,150620.64
 21:16:18.980,15445.08,150491.73
 21:16:18.993,15456.5,150402.73
 21:16:18.994,15452.01,150341.45
 21:16:18.994,15440.29,150287.52
 21:16:18.994,15439.71,150414.92
 21:16:19.009,15458.22,150588.92
 21:16:19.009,15445.37,150645.7
 21:16:19.010,15426.66,150612.83
 21:16:19.010,15443.65,150481.97
 21:16:19.023,15438.64,150366.14
 21:16:19.024,15439,150325
 21:16:19.024,15442.89,150301.81
 21:16:19.040,15422.01,150401.34
 21:16:19.040,15421.07,150546.45
 21:16:19.041,15429.74,150637.81
 21:16:19.041,15416.36,150624.58
 21:16:19.054,15421.43,150473.39
 21:16:19.054,15411.73,150341.42
 21:16:19.054,15427.91,150324.7
 21:16:19.054,15411.48,150297.48
 21:16:19.069,15410.88,150406.52
 21:16:19.069,15414.68,150542.33
 21:16:19.069,15426.82,150636.58
 21:16:19.070,15411.77,150626.08
 21:16:19.085,15412.24,150457.36
 21:16:19.086,15423.98,150341.94
 21:16:19.087,15429.81,150319.72
 21:16:19.087,15415.64,150304.81
 21:16:19.100,15402.18,150395
 21:16:19.101,15407.19,150522.83
 21:16:19.101,15417.25,150618.52
 21:16:19.116,15410.07,150630.19
 21:16:19.117,15404.89,150465.44
 21:16:19.118,15408.4,150329.25
 21:16:19.119,15415.01,150301.08
 21:16:19.131,15417.29,150312.33
 21:16:19.132,15405.87,150412.39
 21:16:19.132,15408.98,150521.98
 21:16:19.132,15428.96,150628.05
 21:16:19.145,15426.15,150657.25
 21:16:19.145,15411.06,150502.16
 21:16:19.145,15414.75,150346.56
 21:16:19.145,15449.82,150321.2
 21:16:19.158,15444.36,150328.47
 21:16:19.158,15423.8,150435.75
 21:16:19.158,15404.11,150523.92
 21:16:19.174,15405.25,150592.06
 21:16:19.175,15425.32,150651.84
 21:16:19.175,15407.1,150497.17
 21:16:19.175,15409.47,150339.3
 21:16:19.189,15410.48,150282.23
 21:16:19.189,15423.64,150309.06
 21:16:19.189,15417.58,150445.36
 21:16:19.189,15408.96,150535.39
 21:16:19.204,15411.82,150583.81
 21:16:19.204,15418.05,150624.88
 21:16:19.204,15430.44,150513.89
 21:16:19.204,15417.65,150345.73
 21:16:19.218,15411.04,150261.91
 21:16:19.219,15424.04,150286.23
 21:16:19.219,15430.82,150444.31
 21:16:19.234,15413.52,150535.75
 21:16:19.235,15408.13,150570.08
 21:16:19.235,15421.54,150613.72
 21:16:19.235,15423.84,150511.3
 21:16:19.251,15414.63,150360.45
 21:16:19.251,15409.92,150267.83
 21:16:19.252,15418.81,150275.33
 21:16:19.252,15430.59,150450.95
 21:16:19.264,15408.06,150552
 21:16:19.265,15406.16,150574.73
 21:16:19.266,15415.95,150598.67
 21:16:19.266,15417.67,150496.55
 21:16:19.280,15414.79,150361.14
 21:16:19.280,15408.98,150269.47
 21:16:19.280,15406.45,150257.05
 21:16:19.293,15429.63,150441.39
 21:16:19.294,15417.18,150564.09
 21:16:19.294,15411.86,150582
 21:16:19.294,15421.05,150587.61
 21:16:19.309,15429.36,150488.8
 21:16:19.309,15434.57,150377.02
 21:16:19.309,15406.25,150267.64
 21:16:19.310,15385.73,150221.98
 21:16:19.324,15408.2,150402.25
 21:16:19.324,15413.72,150553.14
 21:16:19.324,15416.98,150593.73
 21:16:19.324,15409.87,150580.75
 21:16:19.339,15426.01,150474.31
 21:16:19.339,15435.49,150374.39
 21:16:19.339,15417.54,150278.91
 21:16:19.354,15403.08,150222.69
 21:16:19.354,15419.98,150383.73
 21:16:19.354,15425.3,150547.53
 21:16:19.354,15420.54,150598.77
 21:16:19.369,15412.76,150575.97
 21:16:19.369,15418.61,150449.88
 21:16:19.369,15426.08,150349.7
 21:16:19.369,15434.75,150300.41
 21:16:19.385,15418.99,150245.67
 21:16:19.385,15412.35,150372.88
 21:16:19.385,15429.81,150548.16
 21:16:19.385,15406.01,150592.66
 21:16:19.399,15392.48,150563.98
 21:16:19.400,15400.22,150426.28
 21:16:19.400,15414.86,150339.5
 21:16:19.415,15396.8,150271.47
 21:16:19.416,15384.55,150221.16
 21:16:19.417,15391.77,150347.7
 21:16:19.417,15414.17,150529.58
 21:16:19.430,15420.02,150624.06
 21:16:19.430,15412.49,150615.73
 21:16:19.430,15412.51,150467.38
 21:16:19.431,15413.74,150358.64
 21:16:19.445,15418.68,150327.86
 21:16:19.446,15416.31,150294.59
 21:16:19.447,15397.8,150381.56
 21:16:19.447,15406.12,150527.33
 21:16:19.458,15422.9,150629.89
 21:16:19.458,15401.04,150614.88
 21:16:19.458,15383.41,150431.5
 21:16:19.474,15395.3,150315.3
 21:16:19.474,15415.8,150296.36
 21:16:19.475,15410.68,150275.58
 21:16:19.475,15402.41,150373.14
 21:16:19.489,15408.13,150502
 21:16:19.489,15410.83,150587.16
 21:16:19.489,15401.65,150594.5
 21:16:19.489,15394.52,150420.97
 21:16:19.505,15392.62,150276.34
 21:16:19.505,15405.92,150253.2
 21:16:19.505,15408.46,150258.72
 21:16:19.505,15393.44,150352.09
 21:16:19.518,15393.13,150460.7
 21:16:19.519,15407.33,150552.98
 21:16:19.519,15413.14,150592.17
 21:16:19.536,15403.88,150434.5
 21:16:19.536,15403.1,150284.77
 21:16:19.536,15410.05,150256.31
 21:16:19.536,15410.48,150272.92
 21:16:19.550,15397.69,150390.58
 21:16:19.550,15394.58,150493.58
 21:16:19.551,15402.52,150568.63
 21:16:19.551,15410.63,150614.75
 21:16:19.565,15407.12,150462.27
 21:16:19.566,15393.29,150288.36
 21:16:19.566,15401.2,150236.39
 21:16:19.567,15413.72,150263.8
 21:16:19.580,15405.13,150388
 21:16:19.580,15396.75,150475.16
 21:16:19.580,15397.54,150534.41
 21:16:19.581,15408.46,150584.05
 21:16:19.594,15408.58,150451.8
 21:16:19.594,15395.77,150278.06
 21:16:19.594,15393.04,150199.72
 21:16:19.609,15395.84,150214.41
 21:16:19.610,15397.71,150362.39
 21:16:19.610,15394.52,150458.58
 21:16:19.610,15391.37,150494.89
 21:16:19.624,15405.36,150538.97
 21:16:19.624,15415.01,150427.34
 21:16:19.625,15398.52,150254.86
 21:16:19.625,15394.38,150175.98
 21:16:19.640,15411.33,150202.58
 21:16:19.641,15397.54,150344.16
 21:16:19.641,15392.55,150446.38
 21:16:19.641,15385.51,150466.75
 21:16:19.653,15398.99,150504.89
 21:16:19.654,15410.52,150413.83
 21:16:19.654,15401.94,150264.16
 21:16:19.670,15395.39,150167.75
 21:16:19.670,15395.57,150161.83
 21:16:19.670,15401.96,150332.36
 21:16:19.670,15400.75,150466.81
 21:16:19.685,15382.42,150478.48
 21:16:19.685,15383.43,150485.48
 21:16:19.685,15397.69,150384.16
 21:16:19.685,15399.01,150262.45
 21:16:19.701,15385.69,150155.73
 21:16:19.701,15387.05,150129.08
 21:16:19.701,15395.52,150302.72
 21:16:19.701,15391.41,150444.92
 21:16:19.716,15375.54,150464.09
 21:16:19.716,15383.03,150467.16
 21:16:19.717,15388.37,150360.83
 21:16:19.730,15377.42,150242.13
 21:16:19.731,15369.42,150154.28
 21:16:19.731,15368.19,150119.92
 21:16:19.732,15372.72,150279
 21:16:19.746,15377.17,150436.31
 21:16:19.747,15375.5,150475.72
 21:16:19.747,15372.23,150448.05
 21:16:19.747,15378.63,150328.34
 21:16:19.759,15382.94,150235.03
 21:16:19.760,15375.79,150162.66
 21:16:19.760,15366.11,150112.14
 21:16:19.760,15369.37,150255.23
 21:16:19.774,15381.02,150425.47
 21:16:19.774,15383.61,150500.89
 21:16:19.775,15368.9,150470.84
 21:16:19.789,15365.95,150333.67
 21:16:19.789,15383.43,150255.5
 21:16:19.789,15385.55,150216.81
 21:16:19.789,15367.34,150167.59
 21:16:19.805,15359.63,150288.67
 21:16:19.805,15376.41,150473.19
 21:16:19.805,15373.46,150563.92
 21:16:19.805,15363.99,150547.95
 21:16:19.819,15367.65,150401.22
 21:16:19.819,15378.74,150310.77
 21:16:19.819,15380.17,150281.23
 21:16:19.820,15366.02,150241.14
 21:16:19.835,15361.82,150349.09
 21:16:19.835,15365.17,150496.09
 21:16:19.835,15372.37,150588.34
 21:16:19.850,15373.66,150586.31
 21:16:19.851,15368.54,150417.27
 21:16:19.852,15373.04,150300.52
 21:16:19.852,15389.4,150283.41
 21:16:19.865,15374.11,150258.66
 21:16:19.866,15357.53,150352.58
 21:16:19.867,15364.39,150483.69
 21:16:19.868,15378.87,150590.83
 21:16:19.882,15376.21,150604.58
 21:16:19.883,15359.74,150422.41
 21:16:19.883,15362.33,150289.95
 21:16:19.884,15373.02,150274.58
 21:16:19.894,15376.88,150277.97
 21:16:19.894,15370.49,150380.39
 21:16:19.895,15373.51,150500.7
 21:16:19.909,15375.41,150586.92
 21:16:19.910,15376.79,150608.98
 21:16:19.910,15362.96,150428.55
 21:16:19.910,15357.21,150272.77
 21:16:19.924,15370.94,150249.42
 21:16:19.924,15370.31,150264.41
 21:16:19.924,15358.51,150369.17
 21:16:19.924,15355,150465.09
 21:16:19.940,15363.83,150548.78
 21:16:19.940,15368.23,150594.16
 21:16:19.940,15363.45,150443.02
 21:16:19.940,15361.86,150277.34
 21:16:19.953,15365.73,150230.36
 21:16:19.954,15364.28,150251.42
 21:16:19.954,15357.19,150371.72
 21:16:19.970,15350.98,150461.19
 21:16:19.970,15359.31,150534.45
 21:16:19.970,15377.28,150591.45
 21:16:19.970,15375.83,150452.45
 21:16:19.985,15368.14,150280.25
 21:16:19.986,15367.11,150210.83
 21:16:19.987,15374.6,150231.64
 21:16:19.987,15371.27,150376.86
 21:16:20.001,15357.06,150462.34
 21:16:20.001,15355.63,150501.91
 21:16:20.002,15367.83,150546.81
 21:16:20.003,15374.22,150437.36
 21:16:20.016,15355.4,150267.94
 21:16:20.017,15343.87,150174.81
 21:16:20.018,15361.88,150199.52
 21:16:20.030,15368.54,150365
 21:16:20.030,15356.68,150466.53
 21:16:20.030,15353.1,150494.38
 21:16:20.031,15358.31,150522.16
 21:16:20.045,15366.82,150421.41
 21:16:20.046,15362.55,150274.53
 21:16:20.047,15361.57,150179.98
 21:16:20.047,15365.06,150175.63
 21:16:20.060,15369.35,150346.28
 21:16:20.060,15364.16,150466.59
 21:16:20.060,15354.26,150476.09
 21:16:20.060,15363.2,150493.64
 21:16:20.074,15373.64,150399.55
 21:16:20.074,15374.71,150275.67
 21:16:20.074,15373.62,150180.72
 21:16:20.074,15372.79,150159.86
 21:16:20.089,15372.03,150326.27
 21:16:20.089,15367.7,150470.34
 21:16:20.089,15352.36,150489.27
 21:16:20.105,15352.25,150490.31
 21:16:20.105,15361.64,150393.06
 21:16:20.105,15367.11,150288.28
 21:16:20.105,15360.41,150201.06
 21:16:20.120,15356.18,150157.73
 21:16:20.120,15362.76,150315.45
 21:16:20.120,15369.73,150470.69
 21:16:20.120,15362.24,150500.91
